"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X56";28;32;0,101059431639077;5,07974237837408;0,850004544569444;0,256536905980705;0,672068653312613;0,099762631259162;13
"X57";11;24;0,0975591078987397;4,03874816259506;0,913671342936484;0,687205331605154;0,669232292102807;0,0519714281696994;8
"X58";14;27;0,10775806489347;3,98748396243332;0,65929693459071;0,763064564742514;0,409285236321822;0,117542131756942;8
"X60";10;26;0,104594731325909;4,0754118211513;0,745534628199585;0,781909080994362;0,678300008927631;0,143278895402389;6
"X61";7;24;0,117195916552044;3,98987372382387;0,581792615958357;0,761700399438207;0,457646295572594;0,134822570242832;6
"X62";22;27;0,095468310355253;4,31585841714598;0,885754030537683;0,310626538087881;0,720834037490082;0,0998502516788181;13
"X63";7;23;0,101915427916428;4,49018165294923;0,593290508194665;0,533764835036123;0,358748926945199;0,238344029825103;8
"X65";8;21;0,109082516535813;4,96558843880876;0,638923354263428;0,324231456051957;0,215760395942252;0,113042942959275;9
"X69";8;25;0,10863933474937;4,64109361063102;0,538883914512968;0,332718547641676;0,290865427682396;0,255769866547186;10
"X71";7;23;0,0894318113066306;4,16961460890937;0,622896110187453;0,787351191486992;0,798119127434402;0,0815727985555632;4
"X74";4;19;0,107945067268063;3,91509288088399;0,627922024954;0,616424757773342;0,679574562225348;0,394524945590993;7
"X75";8;22;0,12655458916587;4,21733603950118;0,503105529131557;0,390105598070281;0,240803284672057;0,297784026442998;8
"X76";4;26;0,113919365105754;5,08358545352602;0,599367912326284;0,392973679212362;0,239543555512833;0,292711591950682;14
"X79";12;15;0,0988877738658741;4,38720605012519;0,594797799110169;0,775129757793939;0,522241887565001;0,251103789009597;8
"X80";10;30;0,0965809753766585;4,08586180333467;0,654764512696125;0,693454738025034;0,66712383646099;0,0912863836544838;11
"PE10";10;22;0,0967529094303078;4,0171651908433;0,590229342682486;0,766633780741343;0,471613354795307;0,0590539065567771;8
"PE11";21;37;0,100974724611563;4,29258048976225;0,516643644744346;0,77749586766457;0,35203205179966;0,154071933430751;6
"PE13.1";12;27;0,100515004180617;4,54459346566929;0,49562395642099;0,788588437240947;0,304832849881205;0,154827796650872;6
"PE13.2";12;34;0,0952365451078284;3,99216480093419;0,630439785971996;0,78832753771124;0,220098005837788;0,115702992677363;12
"PE14";8;23;0,102990287629115;4,1048936215267;0,79736058526226;0,773709112297806;0,813898592084369;0,0774398251638881;2
"PE20";12;28;0,10609794161008;4,24199149224151;0,653811583029307;0,785255311845558;0,466566420723103;0,131588373633315;6
"UECR1";13;25;0,0979107782806018;3,91372398640485;0,730250162139316;0,517447308245476;0,684846241456216;0,351501564196506;6
"UECR2";5;24;0,10703068179964;4,16676298255131;0,508190554443679;0,805366014892412;0,680840383108165;0,372733542278656;5
"UECR3";7;24;0,106667062969208;4,36378303708505;0,645398851392388;0,762467406641069;0,543458709220756;0,164950882564823;4
