"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X38";7;12;0,0629084655852021;4,79846226132909;0,603754431423296;0,856829494988119;0,122423005600501;0,202688976589241;2
"X39";10;13;0,0621217410317635;4,14431443272727;0,687968797272727;0,127812780909091;0,233123311818182;0,108255076315287;1
"X43";11;23;0,137407811561701;3,97275294943562;0,28085079883559;0,274479388627048;0,207832216530331;0,540520730608369;3
"X44";12;20;0,0693336265921566;5,26443533672031;0,73598767535216;0,365543177915502;0,511993046270206;0,256646089861462;3
"X45";12;18;0,102344774317546;4,11424925528124;0,884359303192124;0,425844390564357;0,474561536889451;0,140545226133154;3
"X46";7;11;0,0663706610926573;5,07593856391397;0,235760861121551;0,118746961775177;0,0778114983544931;0,201582866975499;4
"X47";13;24;0,105264809246583;5,00545565453554;0,705874759625682;0,652540547904472;0,426567081951696;0,255384581863869;1
"X48";5;15;0,0771561332573398;5,48781378636364;0,334125842981;0,90342605389009;0,191761942727273;0,333978849942415;2
"X51";5;13;0,130248277880017;3,89423003542256;0,376264986637703;0,353896089424415;0,209343796697142;0,562779522188225;2
"X52";8;11;0,10379475963338;4,65819593667437;0,502193314088915;0,885040084649964;0,155447989858684;0,100034370228649;1
"X53";7;16;0,0599044344477842;3,88801753535566;0,624188404545455;0,669164638847579;0,136738285454545;0,421506323078248;3
"X55";9;16;0,0590978728273708;5,25134806744041;0,925021058513331;0,626573469102343;0,294571213696617;0,132875901389628;3
"X56";13;18;0,0747960967360819;5,54306019860344;0,836708206986765;0,278929153483842;0,385385801107912;0,206269182712265;3
"X57";13;16;0,0960410857723733;4,39689578691191;0,858093125583552;0,465631928667607;0,35033259422697;0,196350309768636;2
"X58";15;20;0,0980919032634219;4,52290246817782;0,790314130909091;0,49101818;0,380279466363636;0,0851117179849537;1
"X60";10;21;0,117787099867046;3,89328855306359;0,544905338263464;0,495687204098225;0,358283630181722;0,445879948889316;1
"X61";7;20;0,135089391163386;3,91119973656964;0,372004861371162;0,494828933537474;0,23256079705508;0,429130772142717;3
"X62";9;14;0,0551565720333961;3,97681018622638;0,918595028930885;0,375102375113543;0,510875625864965;0,113893578121171;4
"X63";10;18;0,0555065349829932;4,47695219448201;0,583740015692969;0,421730114289689;0,241668191738478;0,130978324581125;4
"X65";8;13;0,0488671677153931;4,87909176947634;0,507636363636364;0,22013657873272;0,254772512176371;0,394744728345526;2
"X69";9;16;0,148644452118964;4,09895116008996;0,196312569269375;0,202199957456545;0,181580076528709;0,556076516313833;1
"X71";8;15;0,109358030045484;4,21398257727273;0,382398928181818;0,657359839090909;0,679026133636364;0,0470653288177486;1
"X74";5;12;0,136228879053611;3,98780677910199;0,354856887859221;0,455851165040135;0,323564938796759;0,508960830270137;1
"X75";9;15;0,175215894146635;3,95098832731728;0,0817140681075327;0,310251302445226;0,261189027035283;0,333488276321282;1
"X76";4;12;0,132920311566383;3,88930028789348;0,350049010909091;0,0214319854545455;0,17752231615672;0,563057003675893;2
"X79";3;10;0,121856572598042;4,35669022298448;0,487880491818182;0,409628554928082;0,132099876746264;0,614490924309675;4
"X80";12;19;0,095474169909746;4,33027585866244;0,347644706956687;0,476311335811871;0,471096664907521;0,323733930451019;2
"PE10";11;14;0,110441486804623;4,43558125414947;0,319755081527495;0,579896250381913;0,326473339703206;0,21272344859513;1
"PE11";21;33;0,0967493668630983;3,99595755418489;0,408938187272727;0,507234509090909;0,383256274545455;0,294619909952551;2
"PE13.1";14;24;0,0974683400677442;4,5018772615839;0,487846944609449;0,608878079316288;0,297976061234509;0,306232027194896;3
"PE13.2";12;20;0,0948163458988214;3,89883977009118;0,544801874300202;0,697823108661081;0,216009275961547;0,424885586973259;4
"PE14";8;23;0,106155286196217;3,9970082809965;0,548829273213293;0,695051011630021;0,54320563462401;0,266027803772189;2
"PE20";12;23;0,109370535107034;4,40349339828119;0,530895047582641;0,570529177779701;0,223176319797112;0,47402930198522;2
"UECR1";11;21;0,125688136389107;3,90686685663153;0,32683892757037;0,372421016701685;0,270670894792035;0,567815902478599;3
"UECR2";5;17;0,125560616201868;3,90469647983557;0,162198640510571;0,664953350776018;0,336875725585956;0,941530435373224;3
"UECR3";9;19;0,128521276138094;3,89078759203187;0,201805722001642;0,470042261336402;0,20931438375037;0,453457180327684;3
