"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X48";5;23;0,0954362949022845;4,99089922648163;0,523524213030414;0,764432855532334;0,216691341130995;0,118405721082171;10
"X51";19;28;0,104158251842575;4,12563153042126;0,512406887387105;0,540975118023544;0,259293871047697;0,35402039958313;13
"X52";16;21;0,102827091185166;5,05560860590042;0,49836717060494;0,838831591025589;0,23973067624681;0,055727975387152;10
"X53";7;24;0,0667041717355611;4,03004718965647;0,739655876137043;0,770877675917827;0,165508185637933;0,167479492790541;5
"X55";9;21;0,0773583086052777;4,24207750265904;0,797576922621796;0,761582650080806;0,512876920930962;0,137254039803995;7
"X56";13;23;0,104211627476988;5,18505670623998;0,704493680020429;0,463750854963638;0,327322829466726;0,0711495680439822;7
"X57";11;23;0,100372872068734;4,01558417284327;0,69350826727652;0,485368409874084;0,481055774540268;0,234823160333378;7
"X58";14;23;0,0952600921260928;4,18795057089798;0,652263869035806;0,478353949778747;0,463264765029835;0,373414018968442;4
"X60";19;31;0,0964070351694712;4,06496404320329;0,552184926398224;0,529361190345697;0,259446472304216;0,238321754394606;11
"X61";24;37;0,107406401888519;3,89652401984911;0,512630469045074;0,491970040838884;0,35552426850219;0,253232834363197;13
"X62";7;18;0,0958249455510543;4,03923076455152;0,758117909043697;0,544885302994257;0,400470905910909;0,0700967229277248;7
"X63";7;20;0,0977306863389392;5,31358896775918;0,698768021306338;0,308860534489662;0,226887373477905;0,106734819371874;6
"X65";21;25;0,0981479396375437;5,4998577048669;0,49861409135403;0,437779371409795;0,454463959427615;0,111464269635993;12
"X69";8;25;0,117654057411348;4,12637458082703;0,512651479115586;0,259683751172719;0,144458882516424;0,329749947140519;8
"X71";7;20;0,0953081035874228;3,89782681827841;0,58143051641486;0,621381841888255;0,69645002350305;0,183683147720312;6
"X74";12;23;0,128835316997042;4,05289962458858;0,569059156990417;0,305333323601442;0,267093408840454;0,318995639705403;10
"X75";15;25;0,117168401892576;3,99965266790006;0,494380819169788;0,370862811872407;0,370980922609744;0,382268942999319;8
"X76";16;25;0,106875199729914;3,89130757450599;0,517970725337365;0,126410560170718;0,321022779581091;0,387509417621331;13
"X79";3;15;0,105716353819309;4,41210939327258;0,523033269066254;0,467857832194643;0,388210248884053;0,314364104212939;8
"X80";22;29;0,100010394723483;4,61601962182047;0,602785801842462;0,328401284663741;0,668086514974825;0,137553346072876;9
"PE10";26;32;0,0956321367597508;4,10092167686133;0,555442330397505;0,500216120051525;0,297098375616697;0,0921820333054937;16
"PE11";21;39;0,0986616875273945;4,20192001957417;0,542593346529865;0,559881189124767;0,458476670792865;0,165313812726796;7
"PE13.1";12;25;0,108339846107044;4,84905185172869;0,639408062599796;0,440654482013276;0,259311211375009;0,201870260896694;3
"PE13.2";12;29;0,0953555947318397;3,9192601193673;0,575882044336995;0,780705854145028;0,283163267847776;0,12407158827092;13
"PE14";8;24;0,1021741542393;3,97085103201905;0,680308437661582;0,770259883200867;0,720847888023164;0,108108315921893;3
"PE20";12;25;0,103943377082803;4,26300105938684;0,649311853198219;0,762697994598066;0,489296692958242;0,197064847500343;4
"UECR1";22;32;0,100895005982116;4,04142643268575;0,564810987926805;0,387960465924226;0,194552357265164;0,315182799563254;12
"UECR2";12;22;0,100803292346711;4,21561654999164;0,491097258151506;0,790259484211649;0,291594668367362;0,555384556544028;7
"UECR3";7;26;0,111050284160947;4,24496179564812;0,489244218631237;0,508295732851088;0,315346792825304;0,229186954708223;7
