"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X58";14;26;0,100434525307336;3,23314781865498;0,890399207083714;0,782895878528047;0,739729549245414;0,0805450047376803;5
"X60";10;29;0,1009238860366;4,24462150757304;0,591723015149764;0,762184862257986;0,403496507281485;0,192862144892604;9
"X61";7;23;0,106355283228358;6,00670971503613;0,600177048253442;0,805963854801378;0,188075468307249;0,143964020694818;4
"X62";16;21;0,0978021206362042;4,34558660928566;0,795497032478612;0,295436370203209;0,667476614591359;0,0749466413701155;8
"X63";7;23;0,0951789609713444;4,1802848931673;0,582738345659279;0,768290819532768;0,479384216756142;0,085125680853766;8
"X65";8;26;0,0978608690408278;4,6142518946611;0,553585382008776;0,494919942692434;0,227121650435471;0,0644231854932233;14
"X69";19;30;0,0999021702211098;4,02942642493448;0,579039937769509;0,278823221402034;0,203175833493699;0,25856170587432;9
"X71";7;22;0,0960211643896713;4,00139182540864;0,559683922584086;0,762744188530973;0,66706788721326;0,257368423276005;8
"X74";4;19;0,112493188359276;3,8866305487895;0,63527410909134;0,509599763906769;0,715669316767219;0,301069093087861;8
"X75";8;20;0,107350138578054;4,53891912862508;0,503754085574549;0,44678262253769;0,679032618142156;0,255434781451501;4
"X76";16;23;0,116215766323246;4,5873999374858;0,731869048373156;0,338709170643298;0,30953831634413;0,308046559012279;12
"X79";3;15;0,0999113541381553;6,2589867753879;0,637320880598453;0,766326796669616;0,147705508501809;0,219516666327439;5
"X80";10;24;0,0935656411602689;3,96320864731444;0,723431419638349;0,804560452733273;0,674895378051575;0,0766003003232717;6
"PE10";10;21;0,102670236935117;3,07908631621392;0,711911291665813;0,816608249970596;0,719320328652545;0,113308240247188;6
"PE11";30;40;0,0995604731198997;4,62930838320692;0,712253494953694;0,77519858814977;0,678667842553168;0,0795381047571077;7
"PE13.1";12;31;0,0984076525992526;4,28070016987136;0,512243839200798;0,773962028520455;0,43893767069989;0,0853328985703245;10
"PE13.2";12;28;0,111653438260886;4,09817405495708;0,528892515909741;0,814764047725348;0,305008355756159;0,187259952118863;10
"PE14";8;23;0,0971910607740725;4,21328932285832;0,753441133213202;0,789153631611466;0,826733171949471;0,195891688108705;1
"PE20";12;27;0,109511820350906;4,13176485477311;0,737823433630987;0,786135102520449;0,418021817593051;0,153260122263972;5
"UECR1";19;31;0,102550286609164;4,25928806258437;0,697125225289892;0,464219593037867;0,678107096779677;0,231120091578033;12
"UECR2";5;22;0,108619366091987;4,3804622088517;0,633334592302058;0,773205125281597;0,669000178628742;0,308640460787265;4
"UECR3";7;22;0,101276367976606;4,1723242513929;0,573848813255547;0,806554294392684;0,533151067042174;0,126665725931336;5
