"";"unavailable";"richness";"LMA";"Dur_flowering";"Entomophily";"Zooc";"Resprouter";"Height";"richness_new_spp"
"X39";17;21;0,124848400959285;5,71652097297045;0,559955953440469;0,365482118951366;0,337949558702555;0,0739035531414031;9
"X43";11;25;0,120746670746517;4,00238861226832;0,497176838748102;0,397529180017711;0,339757809107896;0,387939118931061;4
"X44";20;26;0,0966715088218745;6,30567473369013;0,763235705504542;0,535847024602845;0,466670333975338;0,0881790857805962;9
"X45";12;29;0,105010767171918;4,02200433732365;0,858131201706749;0,465852424986996;0,477721711020812;0,153713277874638;11
"X46";17;20;0,0711448142545511;4,51697150749055;0,494547027560721;0,168516417233526;0,2931409238054;0,111276080763711;10
"X47";22;34;0,0958615813118418;4,6690756639694;0,725684658070049;0,570507311435756;0,39210396423221;0,122577625766337;9
"X48";13;21;0,095176712837799;4,95831129018687;0,487469964038383;0,771746666347358;0,362252097638681;0,0654138515539728;8
"X51";10;19;0,109999546217711;4,3878194731593;0,53438064685884;0,383618799937275;0,163527937684079;0,378451620429196;6
"X52";7;21;0,0966186802896131;3,94694472006168;0,505146793257813;0,853824978506659;0,124797373571705;0,0559454376948747;8
"X53";7;23;0,0686088844764161;4,26531835003748;0,537456295355554;0,761577978119445;0,241379254498884;0,239544048342648;7
"X55";9;19;0,0664587493654647;5,67115997808913;0,927127323480308;0,772025912828478;0,252460239419126;0,0769932000607994;3
"X56";13;27;0,0952866843128464;4,81732660683712;0,640439835328566;0,492815245997544;0,323394338563621;0,121533825062026;6
"X57";11;25;0,101066927221286;4,21905088052667;0,795567007474032;0,573328645176764;0,413783502147821;0,0664279770979382;6
"X58";14;32;0,0948177219088547;4,13749253422926;0,747137223839627;0,497800414998067;0,335859609277648;0,0966028990644644;12
"X60";10;31;0,113849170749403;3,91923270958794;0,569888878784289;0,553252226790396;0,336520037190586;0,22627640308133;8
"X61";21;31;0,114781463819666;4,00399089679219;0,516700948188535;0,486913165598582;0,250097116660857;0,271722858346734;11
"X62";15;19;0,10530747019356;4,35296576897168;0,702091312512043;0,541117773500064;0,593891480412197;0,0957527509908581;8
"X63";7;25;0,0652571525042615;4,91134893747036;0,61222447481137;0,430946758038694;0,29617446673265;0,193158028038359;7
"X65";8;24;0,0623287543911022;4,77766498520315;0,590139289379179;0,295680549842751;0,392056498852989;0,199428933234568;13
"X69";8;24;0,111936180805904;3,98541770396351;0,488921525780245;0,177286114810133;0,149823045178541;0,382977516594638;6
"X71";15;23;0,100966891244641;3,97884502777303;0,506828164904382;0,600089530833463;0,682937910276407;0,216801193241909;8
"X74";4;21;0,12988382622602;4,00951645938259;0,486498513601544;0,401335678481375;0,375819784059082;0,330529371636464;9
"X75";8;25;0,132407835767197;4,116502341113;0,308134323834013;0,430254290636653;0,232827071154443;0,341585006890138;9
"X76";16;24;0,115112303088359;4,03588118854885;0,494141292237555;0,150733576370501;0,208480716039042;0,471206717696449;10
"X79";3;22;0,109931447319034;4,51392914289653;0,525888414148549;0,414027230010225;0,184171282046312;0,381161453007877;13
"X80";10;29;0,0947434139244351;4,35984792647709;0,506016178223541;0,499571601795939;0,402470427828986;0,152345754441388;10
"PE10";20;24;0,096545119766435;4,04380997491779;0,58389294821151;0,43366561934035;0,400028288517698;0,101069156789686;9
"PE11";21;39;0,0950879926147579;4,20398755720132;0,511408684362485;0,553690315766834;0,45959514049829;0,175623697424269;7
"PE13.1";12;26;0,102788559604946;4,37141978026519;0,540766419245469;0,587034134116781;0,247811257562182;0,141729318617583;5
"PE13.2";12;23;0,107644672996741;4,01055511043394;0,493685574752404;0,766544240573566;0,197575940891154;0,144663959696125;7
"PE14";8;24;0,0989050955359294;3,95957296165786;0,659597478031415;0,775237582400097;0,685953873982442;0,173785636953116;2
"PE20";12;27;0,106584167429766;4,51993760849971;0,56351022530597;0,506218929650449;0,275440008515336;0,248235890476401;5
"UECR1";17;28;0,115829919248796;3,93018532568359;0,509929042211117;0,362193893886102;0,200643749322423;0,341327329220037;10
"UECR2";5;19;0,131572081968714;3,93684641857294;0,137607340311545;0,777116909043079;0,267077084298109;0,470383753851397;3
"UECR3";7;24;0,114001870872676;4,20122568569822;0,409891272220977;0,48378567351636;0,205947054307813;0,246058609792443;8
